Date,Close,High,Low,Open,Volume,Ticker,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL,,MSFT,MSFT,MSFT,MSFT,MSFT,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,AMZN,AMZN,AMZN,AMZN,AMZN,TSLA,TSLA,TSLA,TSLA,TSLA,NVDA,NVDA,NVDA,NVDA,NVDA,META,META,META,META,META,NFLX,NFLX,NFLX,NFLX,NFLX
2025-05-21,,,,,,MSFT,451.8272399902344,457.02868069868646,451.06847756848606,453.8239575485261,19216900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-22,,,,,,MSFT,454.11346435546875,459.49463285512667,453.1550484484722,454.2033434579146,18025600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-23,,,,,,MSFT,449.441162109375,452.94541128469075,448.17325738802526,449.24150862772166,16883500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-27,,,,,,MSFT,459.93389892578125,460.19348195260824,455.3713920868909,455.7308170830738,20974300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-28,,,,,,MSFT,456.609375,461.7609101640183,456.1800880198718,460.4630558858422,17086300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-29,,,,,,MSFT,457.9272155761719,460.9622349154345,454.56275123248776,460.79250051058557,13974800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-30,,,,,,MSFT,459.60443115234375,460.9222720478794,454.79236501090486,458.96549737927586,34770500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-02,,,,,,MSFT,461.2118225097656,461.35157690062545,456.1401731404802,456.3897628439735,16626500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-03,,,,,,MSFT,462.2101745605469,463.3782677615003,460.1036216507913,460.7126363614999,15743800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-04,,,,,,MSFT,463.1086730957031,464.9256933509807,462.2600620562611,463.2384646092932,14162700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-05,,,,,,MSFT,466.91241455078125,468.8791825139859,463.26841119380083,464.1968775224098,20131700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-06,,,,,,MSFT,469.6080017089844,472.56313512848675,468.0106215882427,469.31846913564885,15285600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-09,,,,,,MSFT,471.97412109375,472.6529977632414,467.8508943889836,468.92913895110996,16469900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-10,,,,,,MSFT,470.1471252441406,472.02401413852874,466.19360257943936,470.4166711436691,15375900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-11,,,,,,MSFT,471.8443298339844,474.68965849935887,468.88919632531986,469.24859086789724,16399200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12,,,,,,MSFT,478.0840759277344,479.6315503555016,472.7428502291372,474.2403884361742,18950600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-13,,,,,,MSFT,474.18048095703125,478.3935562569989,471.98410990605987,475.62811338522215,16814500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-16,,,,,,MSFT,478.3536376953125,479.90108160832807,474.2204177457221,474.4300645574067,15626100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-17,,,,,,MSFT,477.25543212890625,477.9542649832925,473.30190948641297,474.6197503672441,15414100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-18,,,,,,MSFT,479.4518127441406,480.2105751696819,473.68130019053103,477.21549881727225,17526500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-20,,,,,,MSFT,476.6164855957031,482.666537493529,476.0873566497709,481.4385756672578,37576200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23,,,,,,MSFT,485.2023620605469,486.94948990747275,471.7345120072702,477.425138713905,24864000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24,,,,,,MSFT,489.30560302734375,491.0427680081874,486.0010379300524,488.1475336634371,22305600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-25,,,,,,MSFT,491.4620666503906,493.7483167920849,488.58681895090325,491.2324636297239,17495100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,MSFT,496.6335754394531,497.2226034494893,492.0011761864687,492.1709105807123,21578900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,MSFT,495.1260681152344,498.4805390751374,492.22084033701867,496.73341116664807,34539200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,MSFT,496.5936584472656,499.9381665482639,494.51705506439515,496.22427056302723,28369000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,MSFT,491.242431640625,497.2325843953567,490.1742108879921,495.655190908974,19945400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,,,,,,MSFT,490.2840270996094,492.69007550131784,487.8979653734086,489.1858263089447,16319600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-03,,,,,,MSFT,498.02130126953125,499.3091926553608,492.6301698307581,492.99955771280014,13984800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-07,,,,,,MSFT,496.90313720703125,497.9314455400232,494.41723357438383,496.56369887519327,13981600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-08,,,,,,MSFT,495.804931640625,497.3823555722493,493.2990413573122,496.42390920841734,11846600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-09,,,,,,MSFT,502.68365478515625,505.94827712953634,498.919822567675,499.47890106455674,18659500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-10,,,,,,MSFT,500.656982421875,503.6121159415126,496.93309312638246,502.22438258392543,16492100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-11,,,,,,MSFT,502.49395751953125,504.20114253320645,496.9829974553982,497.6519112557523,16459500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-14,,,,,,MSFT,502.1944274902344,503.14288052756655,500.20770324807717,500.6968893054946,12058800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-15,,,,,,MSFT,504.9898376464844,507.465747883617,501.9648118083004,502.19441482497484,14927200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-16,,,,,,MSFT,504.7901611328125,505.88836188358,501.06630238508603,504.35088083250554,15154400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-17,,,,,,MSFT,510.8601989746094,512.5274410723513,504.7901605415637,504.85005963085433,17503100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-18,,,,,,MSFT,509.212890625,513.7953843002441,506.59719545986655,513.6356127696338,21209700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-21,,,,,,MSFT,509.2228698730469,511.24956741731427,504.7202620876888,505.8783619126309,14066800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-22,,,,,,MSFT,504.44073486328125,510.3610256433726,504.44073486328125,510.13139215337156,13868600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-23,,,,,,MSFT,505.0397644042969,505.95826791167354,499.87826643817476,505.9183250285286,16396600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-24,,,,,,MSFT,510.0415344238281,512.826933461713,506.4673929575042,507.93498157135946,16107000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25,,,,,,MSFT,512.866943359375,517.4393829887753,509.52240467312413,511.6289272082179,19125700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-28,,,,,,MSFT,511.65887451171875,514.1547714605564,509.2827757416266,513.2362984451797,14308000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-29,,,,,,MSFT,511.728759765625,516.7704593446111,510.7204076628311,514.6839236482208,16469200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-30,,,,,,MSFT,512.3976440429688,515.1032182392812,508.6038929137552,514.3244691518986,26380400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-31,,,,,,MSFT,532.6243896484375,554.5383762548963,531.0270400328567,554.3187056451394,51617300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-01,,,,,,MSFT,523.2498168945312,534.9206337229102,520.0051507892547,534.1219588686084,28977600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-04,,,,,,MSFT,534.7609252929688,537.3666271513684,527.2632409127965,527.4030257699867,25349000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-05,,,,,,MSFT,526.8838500976562,536.4181643311854,526.374677366439,536.2983661514853,19171600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06,,,,,,MSFT,524.0784912109375,530.8274067099719,523.1700114791388,530.0287318260303,21355700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07,,,,,,MSFT,519.9852294921875,527.2233308658066,516.7005900083886,525.9354090023164,16079100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-08,,,,,,MSFT,521.1832275390625,523.7989228282858,518.5575389118288,521.7423060527517,15531000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-11,,,,,,MSFT,520.9136962890625,526.7241518809952,518.8670119786243,521.4427947726738,20194400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-12,,,,,,MSFT,528.3713989257812,530.1085334795151,521.8421543429575,522.8904188907295,18667000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13,,,,,,MSFT,519.7256469726562,531.825750889051,518.5176108745642,531.236692379076,19619200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-14,,,,,,MSFT,521.6224975585938,525.0868343553949,519.2863720398742,521.7023833261101,20269100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15,,,,,,MSFT,519.3162841796875,525.2365445998882,518.2281072023833,521.9120536418995,25213300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-18,,,,,,MSFT,516.2512817382812,521.9619254356152,513.176380682391,520.7339636806648,23760600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-19,,,,,,MSFT,508.933349609375,514.314487646487,507.7153506663982,514.1547770514178,21481000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-20,,,,,,MSFT,504.8900146484375,510.161347905157,503.6121166003689,509.0331975839143,27723000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-21,,,,,,MSFT,504.239990234375,507.6300048828125,502.7200012207031,503.69000244140625,18443300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-22,,,,,,MSFT,507.2300109863281,510.7300109863281,502.4100036621094,504.25,24324200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-25,,,,,,MSFT,504.260009765625,508.19000244140625,504.1199951171875,506.6300048828125,21638600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-26,,,,,,MSFT,502.0400085449219,504.9800109863281,498.510009765625,504.3599853515625,30835700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-27,,,,,,MSFT,506.739990234375,507.2900085449219,499.8999938964844,502.0,17277900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-28,,,,,,MSFT,509.6400146484375,511.0899963378906,505.5,507.0899963378906,18015600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-29,,,,,,MSFT,506.69000244140625,509.6000061035156,504.489990234375,508.6600036621094,20961600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-02,,,,,,MSFT,505.1199951171875,506.0,496.80999755859375,500.4700012207031,18128000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03,,,,,,MSFT,505.3500061035156,507.7900085449219,502.32000732421875,503.7900085449219,16345100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04,,,,,,MSFT,507.9700012207031,508.1499938964844,503.1499938964844,504.29998779296875,15509500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05,,,,,,MSFT,495.0,511.9700012207031,492.3699951171875,509.07000732421875,31994800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-08,,,,,,MSFT,498.20001220703125,501.20001220703125,495.0299987792969,498.1099853515625,16771000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-09,,,,,,MSFT,498.4100036621094,502.25,497.70001220703125,501.42999267578125,14410500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-10,,,,,,MSFT,500.3699951171875,503.2300109863281,496.7200012207031,502.9800109863281,21611800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-11,,,,,,MSFT,501.010009765625,503.1700134277344,497.8800048828125,502.25,18881600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12,,,,,,MSFT,509.8999938964844,512.5499877929688,503.8500061035156,506.6499938964844,23624900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15,,,,,,MSFT,515.3599853515625,515.469970703125,507.0,508.7900085449219,17143800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-16,,,,,,MSFT,509.0400085449219,517.22998046875,508.6000061035156,516.8800048828125,19711900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-17,,,,,,MSFT,510.0199890136719,511.2900085449219,505.92999267578125,510.6199951171875,15790000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-18,,,,,,GOOGL,,,,,,159.10833740234375,159.79531032602117,157.9036585234899,159.1581209112091,23677300.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-19,,,,,,GOOGL,,,,,,161.4281005859375,163.07084994877528,160.631610061734,162.9912145689688,26587700.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-20,,,,,,GOOGL,,,,,,162.87173461914062,163.01111932448998,161.34845348503907,162.78213342108606,40896400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-23,,,,,,GOOGL,,,,,,161.13937377929688,164.76339107979564,160.9601562027871,163.6283970678755,24150900.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-24,,,,,,GOOGL,,,,,,161.5774383544922,162.5033629705114,159.98447247380625,162.31419475907774,23332100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-25,,,,,,GOOGL,,,,,,160.78094482421875,162.0951411473419,160.59177663418174,160.7610283853223,18869200.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-26,,,,,,GOOGL,,,,,,162.0155029296875,163.35958160947462,161.56748176702274,162.9215110711205,20319300.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-27,,,,,,GOOGL,,,,,,163.23016357421875,164.9724800827397,161.91596702181027,162.0951694277683,21101300.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-30,,,,,,GOOGL,,,,,,165.121826171875,165.42049684043894,162.5431862628529,162.60293558835963,20413900.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-01,,,,,,GOOGL,,,,,,166.25680541992188,168.41727581616183,163.85738331840562,166.9537289039037,28338100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-02,,,,,,GOOGL,,,,,,165.13177490234375,166.78449014447432,164.00673142434744,165.6893137329917,17760200.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-03,,,,,,GOOGL,,,,,,165.13177490234375,165.90834901528822,163.2002902448892,163.68814431760305,15073100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-04,,,,,,GOOGL,,,,,,166.3264923095703,167.49135340314862,164.75342774448882,167.32210163999207,19047400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-07,,,,,,GOOGL,,,,,,162.264404296875,167.74025561009242,162.0354184047515,166.9835979885841,22463100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-08,,,,,,GOOGL,,,,,,163.6582794189453,164.00673359681912,162.15489948946927,163.2202088485495,23072700.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-09,,,,,,GOOGL,,,,,,161.1493377685547,164.11624952090352,159.0386507061608,162.7323530653501,31181800.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-10,,,,,,GOOGL,,,,,,161.3683624267578,162.35402113493024,159.695730848507,160.16366845010265,14144100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-11,,,,,,GOOGL,,,,,,162.5232696533203,163.18036025385564,160.53205102817606,161.41814270869355,15344300.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14,,,,,,GOOGL,,,,,,164.23573303222656,165.5001460300089,162.68256960973142,162.92152133437537,19016100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-15,,,,,,GOOGL,,,,,,164.7335205078125,166.94375916455598,163.9071629705859,165.06205820613152,20247200.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-16,,,,,,GOOGL,,,,,,164.43482971191406,165.07201903329403,163.0210663798458,163.8075910141305,16406000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-17,,,,,,GOOGL,,,,,,162.21461486816406,165.6395132678631,162.04536311131514,165.00232392781157,21453400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-18,,,,,,GOOGL,,,,,,162.70248413085938,163.98682874694387,162.36398058545478,162.47349822564962,19757700.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-21,,,,,,GOOGL,,,,,,163.34963989257812,163.77774463817317,161.90599412379152,162.234547045473,20946500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-22,,,,,,GOOGL,,,,,,164.41493225097656,165.0421710211609,162.26441234616763,162.26441234616763,16568100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23,,,,,,GOOGL,,,,,,162.06529235839844,165.09195335667494,161.21901831548328,164.0365946612512,18280500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24,,,,,,GOOGL,,,,,,162.00555419921875,162.61287650871054,160.3030555310391,162.11507183508752,22412500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25,,,,,,GOOGL,,,,,,164.5443572998047,164.86294438388538,162.70247397291948,162.95137630402328,19828900.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-28,,,,,,GOOGL,,,,,,165.9879913330078,168.00907708946656,163.23014919167423,168.00907708946656,32138600.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-29,,,,,,GOOGL,,,,,,168.93499755859375,169.63193629969666,166.35637283025375,166.99356224559247,42169000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-30,,,,,,GOOGL,,,,,,173.69400024414062,181.22080390832798,173.29574742034202,179.88667593834245,68890800.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-31,,,,,,GOOGL,,,,,,170.3587188720703,176.04365502457762,170.2492012343648,172.3698540409386,44769000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-01,,,,,,GOOGL,,,,,,170.5379180908203,171.56340969304173,168.13851111414587,169.32328866587017,31796500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-04,,,,,,GOOGL,,,,,,168.4969482421875,169.98039659514203,167.27233768455534,169.18390599935867,21492700.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-05,,,,,,GOOGL,,,,,,168.99472045898438,169.78124508626126,168.09866301416423,168.68606882874496,18242100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-06,,,,,,GOOGL,,,,,,175.73501586914062,176.1631358258417,172.73823693941065,173.03692280821232,33695500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-07,,,,,,GOOGL,,,,,,179.95639038085938,180.28494329004707,176.41202351829116,176.63105879108298,25352900.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-08,,,,,,GOOGL,,,,,,177.56692504882812,180.10571661492824,177.2981062836462,179.85681428948374,22006200.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-11,,,,,,GOOGL,,,,,,179.55813598632812,179.7572547998241,177.68638571752442,177.79590334371593,17450400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-12,,,,,,GOOGL,,,,,,180.82257080078125,181.68876129211964,178.60236613626623,179.03048606955645,25134900.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-13,,,,,,GOOGL,,,,,,178.09458923339844,180.16545831655327,177.75607053934468,179.66765368671196,23184000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-14,,,,,,GOOGL,,,,,,174.80909729003906,178.03487716000262,173.55463493650558,177.49723958577857,31007500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-15,,,,,,GOOGL,,,,,,171.732666015625,173.37541540242353,170.46823785970153,172.96721191394371,32504600.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-18,,,,,,GOOGL,,,,,,174.53033447265625,174.66971918387097,172.14086274809708,172.65858390052068,20135300.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-19,,,,,,GOOGL,,,,,,177.33792114257812,178.08462810700078,172.7979452295751,172.95724636134872,23434900.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-20,,,,,,GOOGL,,,,,,175.20733642578125,176.8998693526181,173.0169988032986,176.56136580560948,18997100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-21,,,,,,GOOGL,,,,,,166.8939971923828,173.36545785068716,162.98124461770655,173.1364567662256,59734400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-22,,,,,,GOOGL,,,,,,164.03659057617188,165.7291386198519,163.18036592990532,165.12181631038618,38604600.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-25,,,,,,GOOGL,,,,,,166.91390991210938,167.88961806266173,164.88287341953946,165.3607616780629,33135300.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-26,,,,,,GOOGL,,,,,,168.37745666503906,169.07439539763973,166.844224875264,166.89400838356315,20486700.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-27,,,,,,GOOGL,,,,,,168.48696899414062,168.73587133599466,167.28229016697128,168.25798309333703,19266500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-29,,,,,,GOOGL,,,,,,168.2082061767578,168.6860944381384,166.42607202365048,167.76018498222638,14257200.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-02,,,,,,GOOGL,,,,,,170.73704528808594,171.32445113236562,167.82986793872016,168.02898676148365,23789100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03,,,,,,GOOGL,,,,,,170.58770751953125,171.92182044267236,170.0998686460895,170.73705804160417,22248700.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-04,,,,,,GOOGL,,,,,,173.60440063476562,174.14203820088363,170.3089360574109,170.39853725449947,31615100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-05,,,,,,GOOGL,,,,,,171.8820037841797,175.28698606114204,171.57336730521956,174.5900625293299,21356200.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-06,,,,,,GOOGL,,,,,,173.94293212890625,174.31130276071772,171.10543914521764,171.27469092717953,21462400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09,,,,,,GOOGL,,,,,,174.8001251220703,175.68723243233256,173.08571309629525,173.3947185178427,25389600.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-10,,,,,,GOOGL,,,,,,184.56826782226562,185.75440321939527,180.46166108394456,182.2558148271153,54813000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-11,,,,,,GOOGL,,,,,,194.76502990722656,194.97435419169267,184.2493249317854,184.70782161706586,67894100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-12,,,,,,GOOGL,,,,,,191.33621215820312,194.54573443162946,191.08702455991943,194.36632666128313,34817500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-13,,,,,,GOOGL,,,,,,189.20315551757812,192.10368742772263,189.02373254884577,190.38927563816205,25143500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-16,,,,,,GOOGL,,,,,,196.02093505859375,198.3533273175459,191.99405497177682,192.2432425689094,44934900.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-17,,,,,,GOOGL,,,,,,194.7849578857422,200.76546017959686,194.34638528405358,196.60901291047233,43504000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-18,,,,,,GOOGL,,,,,,187.7877655029297,196.35982485436523,187.12992181114345,194.58561039475242,34166100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-19,,,,,,GOOGL,,,,,,187.8974151611328,192.40273129322728,187.7678479495074,191.00728679661606,32265200.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-20,,,,,,GOOGL,,,,,,190.78797912597656,192.2631653156739,184.6180923176282,185.17627005377298,63462900.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-23,,,,,,GOOGL,,,,,,193.99754333496094,194.46601725929617,189.5320904055188,191.99406521325346,25675000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-24,,,,,,GOOGL,,,,,,195.4727325439453,195.4727325439453,193.15030215624884,194.20685520618696,10403300.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-26,,,,,,GOOGL,,,,,,194.96438598632812,196.11064287242172,193.7483492712215,194.51583613513964,12046600.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-27,,,,,,GOOGL,,,,,,192.1335906982422,194.68528435280825,190.0304468655215,194.31647638353087,18891400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-30,,,,,,GOOGL,,,,,,190.61854553222656,191.92428607864605,188.50542441334892,189.18322257123907,14264700.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-31,,,,,,GOOGL,,,,,,188.6848602294922,191.33622003458325,187.89741886934635,190.45907478557154,17466900.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02,,,,,,GOOGL,,,,,,188.81442260742188,191.37607845803336,186.89070161917323,190.03045932269364,20370800.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-03,,,,,,GOOGL,,,,,,191.166748046875,192.58214696582633,189.36263229859958,190.74811471378376,18596200.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06,,,,,,GOOGL,,,,,,196.23023986816406,197.57585894718454,193.22006471069886,193.34963191613974,29563600.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-07,,,,,,GOOGL,,,,,,194.85475158691406,200.34684110917007,193.96764429186354,196.4694824542812,26487200.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-08,,,,,,GOOGL,,,,,,193.31973266601562,195.65212489905696,191.7548424821935,191.94422748738302,24864800.0,,,,,,,,,,,,,,,,,,,,,,,,,
